country_slug,year,index_value,index_status,source_id,series_id,index_kind,base_period,notes
switzerland,2001,969.6708,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2002,975.9028,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2003,982.1325,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2004,990.0181,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2005,1001.6208,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2006,1012.2327,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2007,1019.6456,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2008,1044.3829,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2009,1039.3649,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2010,1046.5184,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2011,1048.9396,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2012,1041.6752,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2013,1039.4116,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2014,1039.2741,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2015,1027.3857,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2016,1022.9203,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2017,1028.3807,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2018,1038.0095,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2019,1041.7766,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2020,1034.2144,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2021,1040.2318,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2022,1069.7227,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2023,1092.5656,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,2024,1104.1723,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
